internal_client_id,product_id,product_name,product_ean,category,sub_category,store_name,store_type,city_name,stock_quantity
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Indore - Feeder Warehouse,RETAIL_STORE,Indore,39
310mee980,495692, Mild Baby Laundry Detergent(Bottle) 1.5 l - Rs 649,,Baby Care,Hygiene,Patna P1 - Feeder Warehouse,RETAIL_STORE,Patna,28
310mee980,477342, Stay Warm Steel Bowl with Anti-Skid Base (Blue)(Box) 1 unit - Rs 599,,Baby Care,Feeding Essentials,Indore - Feeder Warehouse,RETAIL_STORE,Indore,15
310mee980,497414, Gentle Wet Baby Wipes with Aloe Vera - Pack of 5(Packet) 5 piece - Rs 495.0,,Baby Care,Baby Wipes,Dasna D3 - Feeder Warehouse,WAREHOUSE,Dasna,93
310mee980,445285, Caring Baby Wipes with Aloe Vera - Pack of 3(Packet) 216 piece - Rs 297.0,,Baby Care,Baby Wipes,Guwahati G1 - Feeder Warehouse,RETAIL_STORE,Guwahati,119
310mee980,561099, Soft Silicone Teether for Babies (Multi-Textured) (Orange) 1.0 unit - Rs 249.0,,Baby Care,Feeding Essentials,Chennai C4 - Feeder Warehouse,WAREHOUSE,Chennai,0
310mee980,495696, Baby Bottle & Nipple Brush(Box) 1 piece - Rs 229,,Baby Care,Feeding Essentials,Kolkata K5 - Feeder Warehouse,WAREHOUSE,Kolkata,65
310mee980,445017, Gentle Bubble Bath Baby Wash (With Fruit Extracts)(Bottle) 400 ml - Rs 349,,Baby Care,Bathing Needs,Jaipur J3 - Feeder Warehouse,WAREHOUSE,Jaipur,62
310mee980,563117, 100% Muslin Cotton Baby Swaddle Wrap Set (Multicolour) 3.0 piece - Rs 999.0,,Baby Care,Nursing,Rajpura - Feeder Warehouse,RETAIL_STORE,Rajpura,28
310mee980,561099, Soft Silicone Teether for Babies (Multi-Textured) (Orange) 1.0 unit - Rs 249.0,,Baby Care,Feeding Essentials,Kolkata K5 - Feeder Warehouse,RETAIL_STORE,Kolkata,19
310mee980,563117, 100% Muslin Cotton Baby Swaddle Wrap Set (Multicolour) 3.0 piece - Rs 999.0,,Baby Care,Nursing,Dehradun - Feeder Warehouse,WAREHOUSE,Dehradun,2
310mee980,561099, Soft Silicone Teether for Babies (Multi-Textured) (Orange) 1.0 unit - Rs 249.0,,Baby Care,Feeding Essentials,Bengaluru B4 - Feeder Warehouse,RETAIL_STORE,Bengaluru,84
310mee980,561099, Soft Silicone Teether for Babies (Multi-Textured) (Orange) 1.0 unit - Rs 249.0,,Baby Care,Feeding Essentials,Bengaluru B4 - Feeder Warehouse,WAREHOUSE,Bengaluru,34
310mee980,495692, Mild Baby Laundry Detergent(Bottle) 1.5 l - Rs 649,,Baby Care,Hygiene,Kolkata K4 - Feeder Warehouse,WAREHOUSE,Kolkata,1
310mee980,561099, Soft Silicone Teether for Babies (Multi-Textured) (Orange) 1.0 unit - Rs 249.0,,Baby Care,Feeding Essentials,Bengaluru B3 - Feeder Warehouse,WAREHOUSE,Bengaluru,29
310mee980,445020," Baby 3-in-1 Feeding Spoon (Pink, Green)(Packet) 1 set (2 pieces) - Rs 249",,Baby Care,Feeding Essentials,Ludhiana L2 - Feeder Warehouse,RETAIL_STORE,Ludhiana,1
310mee980,561990," Baby Mosquito Net For Cradles, Cots, Strollers 1 unit - Rs 499",,Cleaning Essentials,Mosquito Repellents,Super Store Dasna 2 - Warehouse,RETAIL_STORE,Dasna,16
310mee980,497414, Gentle Wet Baby Wipes with Aloe Vera - Pack of 5(Packet) 5 piece - Rs 495.0,,Baby Care,Baby Wipes,Varanasi V1 - Feeder Warehouse,RETAIL_STORE,Varanasi,41
310mee980,497414, Gentle Wet Baby Wipes with Aloe Vera - Pack of 5(Packet) 5 piece - Rs 495.0,,Baby Care,Baby Wipes,Lucknow L5 - Feeder Warehouse,WAREHOUSE,Lucknow,12
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Farukhnagar F2 - Feeder Warehouse,RETAIL_STORE,Farukhnagar,128
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Super Store Hyderabad H2 - Warehouse,WAREHOUSE,Hyderabad,13
310mee980,445285, Caring Baby Wipes with Aloe Vera - Pack of 3(Packet) 216 piece - Rs 297.0,,Baby Care,Baby Wipes,Dehradun - Feeder Warehouse,WAREHOUSE,Dehradun,0
310mee980,477345, Tooth & Gum Cleaning Finger Baby Toothbrush(Pack) 1 unit - Rs 99,,Baby Care,Oral & Nasal Care,Kolkata K5 - Feeder Warehouse,WAREHOUSE,Kolkata,42
310mee980,445284, Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free(Packet) 3 packs - Rs 327,,Baby Care,Baby Wipes,Kolkata K5 - Feeder Warehouse,RETAIL_STORE,Kolkata,94
310mee980,477349, Nail Clipper(Pack) 1 unit - Rs 229,,Baby Care,Hygiene,Dasna D3 - Feeder Warehouse,WAREHOUSE,Dasna,67
310mee980,495692, Mild Baby Laundry Detergent(Bottle) 1.5 l - Rs 649,,Baby Care,Hygiene,Surat S1 - Feeder Warehouse,WAREHOUSE,Surat,13
310mee980,549495, Baby Pacifier Soft Silicone Nipple (Red & Blue) 1 pack (2 pieces) - Rs 229,,Baby Care,Feeding Essentials,Kundli - Feeder Warehouse,RETAIL_STORE,Kundli,34
310mee980,497414, Gentle Wet Baby Wipes with Aloe Vera - Pack of 5(Packet) 5 piece - Rs 495.0,,Baby Care,Baby Wipes,Chennai C4 - Feeder Warehouse,RETAIL_STORE,Chennai,0
310mee980,549842, Baby Pacifier Soft Silicone Nipple (Yellow & Green) 1 pack (2 pieces) - Rs 249,,Baby Care,Feeding Essentials,Super Store Ahmedabad - Warehouse,WAREHOUSE,Ahmedabad,0
310mee980,477342, Stay Warm Steel Bowl with Anti-Skid Base (Blue)(Box) 1 unit - Rs 599,,Baby Care,Feeding Essentials,Bengaluru B4 - Feeder Warehouse,WAREHOUSE,Bengaluru,129
310mee980,497414, Gentle Wet Baby Wipes with Aloe Vera - Pack of 5(Packet) 5 piece - Rs 495.0,,Baby Care,Baby Wipes,Rajpura R2 - Feeder Warehouse,RETAIL_STORE,Rajpura,0
310mee980,477342, Stay Warm Steel Bowl with Anti-Skid Base (Blue)(Box) 1 unit - Rs 599,,Baby Care,Feeding Essentials,Rajpura - Feeder Warehouse,WAREHOUSE,Rajpura,28
310mee980,445017, Gentle Bubble Bath Baby Wash (With Fruit Extracts)(Bottle) 400 ml - Rs 349,,Baby Care,Bathing Needs,Nagpur N1 - Feeder Warehouse,WAREHOUSE,Nagpur,15
310mee980,539696, Disposable Breast Pad (Ultra Thin & Super Absorbent) 1 pack 48 (pieces) - Rs 429,,Baby Care,Mom Care Needs,Rajpura - Feeder Warehouse,RETAIL_STORE,Rajpura,46
310mee980,540002, Anti-Bacterial Baby Liquid Cleanser (Refill) 500 ml - Rs 349,,Baby Care,Hygiene,Super Store Jaipur J2 - Warehouse,WAREHOUSE,Jaipur,0
310mee980,2054-06-22, Nourishing Baby Massage Oil ((Newborn Friendly))(Bottle) 200 ml - 229,,Baby Care,Skin & Hair Care,Kundli - Feeder Warehouse,WAREHOUSE,Kundli,24
310mee980,561990," Baby Mosquito Net For Cradles, Cots, Strollers 1 unit - Rs 499",,Cleaning Essentials,Mosquito Repellents,Super Store Jaipur J2 - Warehouse,WAREHOUSE,Jaipur,0
310mee980,561099, Soft Silicone Teether for Babies (Multi-Textured) (Orange) 1.0 unit - Rs 249.0,,Baby Care,Feeding Essentials,Super Store Jaipur J2 - Warehouse,WAREHOUSE,Jaipur,0
310mee980,2054-06-22, Nourishing Baby Massage Oil ((Newborn Friendly))(Bottle) 200 ml - 229,,Baby Care,Skin & Hair Care,Noida N1 - Feeder Warehouse,RETAIL_STORE,Noida,37
310mee980,549495, Baby Pacifier Soft Silicone Nipple (Red & Blue) 1 pack (2 pieces) - Rs 229,,Baby Care,Feeding Essentials,Super Store Ahmedabad - Warehouse,RETAIL_STORE,Ahmedabad,0
310mee980,477345, Tooth & Gum Cleaning Finger Baby Toothbrush(Pack) 1 unit - Rs 99,,Baby Care,Oral & Nasal Care,Lucknow L5 - Feeder Warehouse,RETAIL_STORE,Lucknow,58
310mee980,540002, Anti-Bacterial Baby Liquid Cleanser (Refill) 500 ml - Rs 349,,Baby Care,Hygiene,Ludhiana L2 - Feeder Warehouse,WAREHOUSE,Ludhiana,93
310mee980,539696, Disposable Breast Pad (Ultra Thin & Super Absorbent) 1 pack 48 (pieces) - Rs 429,,Baby Care,Mom Care Needs,Ludhiana L2 - Feeder Warehouse,RETAIL_STORE,Ludhiana,7
310mee980,445285, Caring Baby Wipes with Aloe Vera - Pack of 3(Packet) 216 piece - Rs 297.0,,Baby Care,Baby Wipes,Farukhnagar F2 - Feeder Warehouse,WAREHOUSE,Farukhnagar,241
310mee980,549842, Baby Pacifier Soft Silicone Nipple (Yellow & Green) 1 pack (2 pieces) - Rs 249,,Baby Care,Feeding Essentials,Jaipur J3 - Feeder Warehouse,WAREHOUSE,Jaipur,26
310mee980,539696, Disposable Breast Pad (Ultra Thin & Super Absorbent) 1 pack 48 (pieces) - Rs 429,,Baby Care,Mom Care Needs,Farukhnagar - SR Feeder Warehouse,RETAIL_STORE,Farukhnagar,37
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Hyderabad H3 - Feeder Warehouse,WAREHOUSE,Hyderabad,2
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Patna P1 - Feeder Warehouse,WAREHOUSE,Patna,23
310mee980,540002, Anti-Bacterial Baby Liquid Cleanser (Refill) 500 ml - Rs 349,,Baby Care,Hygiene,SS Hyderabad Devar PC5 - Warehouse,RETAIL_STORE,SS,0
310mee980,497414, Gentle Wet Baby Wipes with Aloe Vera - Pack of 5(Packet) 5 piece - Rs 495.0,,Baby Care,Baby Wipes,Ranchi R1 - Feeder Warehouse,WAREHOUSE,Ranchi,14
310mee980,495692, Mild Baby Laundry Detergent(Bottle) 1.5 l - Rs 649,,Baby Care,Hygiene,Hyderabad H3 - Feeder Warehouse,RETAIL_STORE,Hyderabad,51
310mee980,445284, Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free(Packet) 3 packs - Rs 327,,Baby Care,Baby Wipes,Bhubaneswar B1 - Feeder Warehouse,RETAIL_STORE,Bhubaneswar,2
310mee980,549841," Microfibre Baby Bath Towel (Multicolour, 0 - 3 years) 1 unit - Rs 599",,Baby Care,Baby Accessories,Kolkata K4 - Feeder Warehouse,RETAIL_STORE,Kolkata,45
310mee980,445284, Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free(Packet) 3 packs - Rs 327,,Baby Care,Baby Wipes,Kolkata K4 - Feeder Warehouse,RETAIL_STORE,Kolkata,64
310mee980,445284, Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free(Packet) 3 packs - Rs 327,,Baby Care,Baby Wipes,Kolkata K4 - Feeder Warehouse,WAREHOUSE,Kolkata,2
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Visakhapatnam V1 - Feeder Warehouse,RETAIL_STORE,Visakhapatnam,76
310mee980,2054-06-22, Nourishing Baby Massage Oil ((Newborn Friendly))(Bottle) 200 ml - 229,,Baby Care,Skin & Hair Care,Visakhapatnam V1 - Feeder Warehouse,WAREHOUSE,Visakhapatnam,7
310mee980,445395, Mild Baby Laundry Detergent Refill(Pack) 1 l - Rs 449,,Baby Care,Hygiene,Patna P1 - Feeder Warehouse,RETAIL_STORE,Patna,19
310mee980,549842, Baby Pacifier Soft Silicone Nipple (Yellow & Green) 1 pack (2 pieces) - Rs 249,,Baby Care,Feeding Essentials,Lucknow L5 - Feeder Warehouse,WAREHOUSE,Lucknow,18
310mee980,477349, Nail Clipper(Pack) 1 unit - Rs 229,,Baby Care,Hygiene,Farukhnagar - SR Feeder Warehouse,RETAIL_STORE,Farukhnagar,48
310mee980,563117, 100% Muslin Cotton Baby Swaddle Wrap Set (Multicolour) 3.0 piece - Rs 999.0,,Baby Care,Nursing,Surat S1 - Feeder Warehouse,RETAIL_STORE,Surat,5
310mee980,445284, Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free(Packet) 3 packs - Rs 327,,Baby Care,Baby Wipes,Super Store Lucknow L4 - Warehouse,RETAIL_STORE,Lucknow,19
310mee980,445284, Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free(Packet) 3 packs - Rs 327,,Baby Care,Baby Wipes,Super Store Lucknow L4 - Warehouse,WAREHOUSE,Lucknow,0
310mee980,477421, Nipple Cleaning & Baby Bottle Cleaning Brush (Blue)(Pack) 1 unit - Rs 249,,Baby Care,Feeding Essentials,Super Store Gurgaon G7 Ecom - Warehouse,RETAIL_STORE,Gurgaon,0
310mee980,477347, Baby Fruit Nibbler / Food Feeder (Green)(Pack) 1 unit - Rs 229,,Baby Care,Feeding Essentials,Mumbai M10 - Feeder Warehouse,RETAIL_STORE,Mumbai,0
310mee980,495692, Mild Baby Laundry Detergent(Bottle) 1.5 l - Rs 649,,Baby Care,Hygiene,Varanasi V1 - Feeder Warehouse,RETAIL_STORE,Varanasi,32
310mee980,561990," Baby Mosquito Net For Cradles, Cots, Strollers 1 unit - Rs 499",,Cleaning Essentials,Mosquito Repellents,Varanasi V1 - Feeder Warehouse,RETAIL_STORE,Varanasi,21
310mee980,561099, Soft Silicone Teether for Babies (Multi-Textured) (Orange) 1.0 unit - Rs 249.0,,Baby Care,Feeding Essentials,Guwahati G1 - Feeder Warehouse,RETAIL_STORE,Guwahati,2
310mee980,477345, Tooth & Gum Cleaning Finger Baby Toothbrush(Pack) 1 unit - Rs 99,,Baby Care,Oral & Nasal Care,Bhopal B1 - Feeder Warehouse,WAREHOUSE,Bhopal,0
310mee980,445019, (with Fruit Extracts) Mild Baby Shampoo(Bottle) 500 ml - Rs 349,,Baby Care,Bathing Needs,Super Store Gurgaon G7 Ecom - Warehouse,RETAIL_STORE,Gurgaon,0
310mee980,2054-06-22, Nourishing Baby Massage Oil ((Newborn Friendly))(Bottle) 200 ml - 229,,Baby Care,Skin & Hair Care,Farukhnagar - SR Feeder Warehouse,RETAIL_STORE,Farukhnagar,18
310mee980,549841," Microfibre Baby Bath Towel (Multicolour, 0 - 3 years) 1 unit - Rs 599",,Baby Care,Baby Accessories,Jaipur J3 - Feeder Warehouse,WAREHOUSE,Jaipur,39
310mee980,445017, Gentle Bubble Bath Baby Wash (With Fruit Extracts)(Bottle) 400 ml - Rs 349,,Baby Care,Bathing Needs,Bengaluru B4 - Feeder Warehouse,WAREHOUSE,Bengaluru,33
310mee980,477342, Stay Warm Steel Bowl with Anti-Skid Base (Blue)(Box) 1 unit - Rs 599,,Baby Care,Feeding Essentials,Lucknow L5 - Feeder Warehouse,RETAIL_STORE,Lucknow,6
310mee980,477347, Baby Fruit Nibbler / Food Feeder (Green)(Pack) 1 unit - Rs 229,,Baby Care,Feeding Essentials,Kolkata K5 - Feeder Warehouse,WAREHOUSE,Kolkata,0
310mee980,549841," Microfibre Baby Bath Towel (Multicolour, 0 - 3 years) 1 unit - Rs 599",,Baby Care,Baby Accessories,Super Store Jaipur J2 - Warehouse,WAREHOUSE,Jaipur,0
310mee980,445017, Gentle Bubble Bath Baby Wash (With Fruit Extracts)(Bottle) 400 ml - Rs 349,,Baby Care,Bathing Needs,Chennai C4 - Feeder Warehouse,WAREHOUSE,Chennai,0
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Mumbai M9 Ecom - Feeder Warehouse,RETAIL_STORE,Mumbai,0
310mee980,539696, Disposable Breast Pad (Ultra Thin & Super Absorbent) 1 pack 48 (pieces) - Rs 429,,Baby Care,Mom Care Needs,Goa - Feeder Warehouse,RETAIL_STORE,Goa,6
310mee980,562333," 2 in 1 Baby Feeding Cup with Spout and Straw (250 ml, Blue) 1 unit - Rs 329",,Baby Care,Feeding Essentials,Pune P2 - Feeder Warehouse,WAREHOUSE,Pune,15
310mee980,497414, Gentle Wet Baby Wipes with Aloe Vera - Pack of 5(Packet) 5 piece - Rs 495.0,,Baby Care,Baby Wipes,Guwahati G1 - Feeder Warehouse,RETAIL_STORE,Guwahati,13
310mee980,561990," Baby Mosquito Net For Cradles, Cots, Strollers 1 unit - Rs 499",,Cleaning Essentials,Mosquito Repellents,Rajpura - Feeder Warehouse,RETAIL_STORE,Rajpura,45
310mee980,445285, Caring Baby Wipes with Aloe Vera - Pack of 3(Packet) 216 piece - Rs 297.0,,Baby Care,Baby Wipes,Chennai C4 - Feeder Warehouse,RETAIL_STORE,Chennai,0
310mee980,445395, Mild Baby Laundry Detergent Refill(Pack) 1 l - Rs 449,,Baby Care,Hygiene,Super Store Bengaluru F&V CPC - Warehouse,WAREHOUSE,Bengaluru,0
310mee980,549841," Microfibre Baby Bath Towel (Multicolour, 0 - 3 years) 1 unit - Rs 599",,Baby Care,Baby Accessories,Mumbai M11 - Feeder Warehouse,RETAIL_STORE,Mumbai,4
310mee980,445285, Caring Baby Wipes with Aloe Vera - Pack of 3(Packet) 216 piece - Rs 297.0,,Baby Care,Baby Wipes,Bhopal B1 - Feeder Warehouse,RETAIL_STORE,Bhopal,66
310mee980,445285, Caring Baby Wipes with Aloe Vera - Pack of 3(Packet) 216 piece - Rs 297.0,,Baby Care,Baby Wipes,Super Store Ahmedabad - Warehouse,WAREHOUSE,Ahmedabad,0
310mee980,561990," Baby Mosquito Net For Cradles, Cots, Strollers 1 unit - Rs 499",,Cleaning Essentials,Mosquito Repellents,Chennai C4 - Feeder Warehouse,RETAIL_STORE,Chennai,0
310mee980,549495, Baby Pacifier Soft Silicone Nipple (Red & Blue) 1 pack (2 pieces) - Rs 229,,Baby Care,Feeding Essentials,Noida N1 - Feeder Warehouse,WAREHOUSE,Noida,32
310mee980,497414, Gentle Wet Baby Wipes with Aloe Vera - Pack of 5(Packet) 5 piece - Rs 495.0,,Baby Care,Baby Wipes,Jaipur J3 - Feeder Warehouse,WAREHOUSE,Jaipur,28
310mee980,445017, Gentle Bubble Bath Baby Wash (With Fruit Extracts)(Bottle) 400 ml - Rs 349,,Baby Care,Bathing Needs,Goa - Feeder Warehouse,WAREHOUSE,Goa,0
310mee980,540002, Anti-Bacterial Baby Liquid Cleanser (Refill) 500 ml - Rs 349,,Baby Care,Hygiene,Ludhiana - Feeder Warehouse,WAREHOUSE,Ludhiana,0
310mee980,562333," 2 in 1 Baby Feeding Cup with Spout and Straw (250 ml, Blue) 1 unit - Rs 329",,Baby Care,Feeding Essentials,Kundli - Feeder Warehouse,WAREHOUSE,Kundli,41
310mee980,495696, Baby Bottle & Nipple Brush(Box) 1 piece - Rs 229,,Baby Care,Feeding Essentials,Visakhapatnam V1 - Feeder Warehouse,WAREHOUSE,Visakhapatnam,11
310mee980,445285, Caring Baby Wipes with Aloe Vera - Pack of 3(Packet) 216 piece - Rs 297.0,,Baby Care,Baby Wipes,Noida N1 - Feeder Warehouse,WAREHOUSE,Noida,200
310mee980,2054-06-22, Nourishing Baby Massage Oil ((Newborn Friendly))(Bottle) 200 ml - 229,,Baby Care,Skin & Hair Care,Lucknow L5 - Feeder Warehouse,WAREHOUSE,Lucknow,1
310mee980,477345, Tooth & Gum Cleaning Finger Baby Toothbrush(Pack) 1 unit - Rs 99,,Baby Care,Oral & Nasal Care,Bengaluru B4 - Feeder Warehouse,RETAIL_STORE,Bengaluru,139
310mee980,477345, Tooth & Gum Cleaning Finger Baby Toothbrush(Pack) 1 unit - Rs 99,,Baby Care,Oral & Nasal Care,Pune P2 - Feeder Warehouse,RETAIL_STORE,Pune,91
310mee980,561990," Baby Mosquito Net For Cradles, Cots, Strollers 1 unit - Rs 499",,Cleaning Essentials,Mosquito Repellents,Ludhiana L2 - Feeder Warehouse,RETAIL_STORE,Ludhiana,15
310mee980,549495, Baby Pacifier Soft Silicone Nipple (Red & Blue) 1 pack (2 pieces) - Rs 229,,Baby Care,Feeding Essentials,Mumbai M10 - Feeder Warehouse,WAREHOUSE,Mumbai,20
310mee980,445020," Baby 3-in-1 Feeding Spoon (Pink, Green)(Packet) 1 set (2 pieces) - Rs 249",,Baby Care,Feeding Essentials,Jaipur J3 - Feeder Warehouse,WAREHOUSE,Jaipur,0
310mee980,495692, Mild Baby Laundry Detergent(Bottle) 1.5 l - Rs 649,,Baby Care,Hygiene,Bhopal B1 - Feeder Warehouse,RETAIL_STORE,Bhopal,30
310mee980,495692, Mild Baby Laundry Detergent(Bottle) 1.5 l - Rs 649,,Baby Care,Hygiene,Rajpura - Feeder Warehouse,WAREHOUSE,Rajpura,18
310mee980,549495, Baby Pacifier Soft Silicone Nipple (Red & Blue) 1 pack (2 pieces) - Rs 229,,Baby Care,Feeding Essentials,Farukhnagar F2 - Feeder Warehouse,WAREHOUSE,Farukhnagar,99
310mee980,445285, Caring Baby Wipes with Aloe Vera - Pack of 3(Packet) 216 piece - Rs 297.0,,Baby Care,Baby Wipes,Super Store Hyderabad H2 - Warehouse,RETAIL_STORE,Hyderabad,135
310mee980,563117, 100% Muslin Cotton Baby Swaddle Wrap Set (Multicolour) 3.0 piece - Rs 999.0,,Baby Care,Nursing,Lucknow L5 - Feeder Warehouse,WAREHOUSE,Lucknow,5
310mee980,563117, 100% Muslin Cotton Baby Swaddle Wrap Set (Multicolour) 3.0 piece - Rs 999.0,,Baby Care,Nursing,Mumbai M9 Ecom - Feeder Warehouse,RETAIL_STORE,Mumbai,0
310mee980,445285, Caring Baby Wipes with Aloe Vera - Pack of 3(Packet) 216 piece - Rs 297.0,,Baby Care,Baby Wipes,Guwahati G1 - Feeder Warehouse,WAREHOUSE,Guwahati,168
310mee980,549842, Baby Pacifier Soft Silicone Nipple (Yellow & Green) 1 pack (2 pieces) - Rs 249,,Baby Care,Feeding Essentials,Indore - Feeder Warehouse,WAREHOUSE,Indore,4
310mee980,562333," 2 in 1 Baby Feeding Cup with Spout and Straw (250 ml, Blue) 1 unit - Rs 329",,Baby Care,Feeding Essentials,Varanasi V1 - Feeder Warehouse,RETAIL_STORE,Varanasi,27
310mee980,477348, Baby Fruit Nibbler / Food Feeder (Blue)(Pack) 1 unit - Rs 229,,Baby Care,Feeding Essentials,Hyderabad H3 - Feeder Warehouse,WAREHOUSE,Hyderabad,0
310mee980,495692, Mild Baby Laundry Detergent(Bottle) 1.5 l - Rs 649,,Baby Care,Hygiene,Super Store Dasna 2 - Warehouse,RETAIL_STORE,Dasna,50
310mee980,445284, Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free(Packet) 3 packs - Rs 327,,Baby Care,Baby Wipes,Ranchi R1 - Feeder Warehouse,WAREHOUSE,Ranchi,14
310mee980,495696, Baby Bottle & Nipple Brush(Box) 1 piece - Rs 229,,Baby Care,Feeding Essentials,Super Store Hyderabad H2 - Warehouse,WAREHOUSE,Hyderabad,13
310mee980,477345, Tooth & Gum Cleaning Finger Baby Toothbrush(Pack) 1 unit - Rs 99,,Baby Care,Oral & Nasal Care,Kolkata K5 - Feeder Warehouse,RETAIL_STORE,Kolkata,46
310mee980,561099, Soft Silicone Teether for Babies (Multi-Textured) (Orange) 1.0 unit - Rs 249.0,,Baby Care,Feeding Essentials,Indore - Feeder Warehouse,RETAIL_STORE,Indore,20
310mee980,549842, Baby Pacifier Soft Silicone Nipple (Yellow & Green) 1 pack (2 pieces) - Rs 249,,Baby Care,Feeding Essentials,Chennai C4 - Feeder Warehouse,WAREHOUSE,Chennai,0
310mee980,445284, Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free(Packet) 3 packs - Rs 327,,Baby Care,Baby Wipes,Ludhiana L2 - Feeder Warehouse,RETAIL_STORE,Ludhiana,40
310mee980,549842, Baby Pacifier Soft Silicone Nipple (Yellow & Green) 1 pack (2 pieces) - Rs 249,,Baby Care,Feeding Essentials,Ludhiana L2 - Feeder Warehouse,RETAIL_STORE,Ludhiana,27
310mee980,540002, Anti-Bacterial Baby Liquid Cleanser (Refill) 500 ml - Rs 349,,Baby Care,Hygiene,Super Store Lucknow L4 - Warehouse,WAREHOUSE,Lucknow,0
310mee980,549842, Baby Pacifier Soft Silicone Nipple (Yellow & Green) 1 pack (2 pieces) - Rs 249,,Baby Care,Feeding Essentials,Nagpur N1 - Feeder Warehouse,RETAIL_STORE,Nagpur,64
310mee980,541127, Anti-Bacterial Baby Liquid Cleanser 300 ml - Rs 279,,Baby Care,Hygiene,Ahmedabad A2 - Feeder Warehouse,RETAIL_STORE,Ahmedabad,69
310mee980,497414, Gentle Wet Baby Wipes with Aloe Vera - Pack of 5(Packet) 5 piece - Rs 495.0,,Baby Care,Baby Wipes,Chennai C4 - Feeder Warehouse,WAREHOUSE,Chennai,0
310mee980,477342, Stay Warm Steel Bowl with Anti-Skid Base (Blue)(Box) 1 unit - Rs 599,,Baby Care,Feeding Essentials,Bengaluru B4 - Feeder Warehouse,RETAIL_STORE,Bengaluru,25
310mee980,495692, Mild Baby Laundry Detergent(Bottle) 1.5 l - Rs 649,,Baby Care,Hygiene,Guwahati G1 - Feeder Warehouse,WAREHOUSE,Guwahati,0
310mee980,445285, Caring Baby Wipes with Aloe Vera - Pack of 3(Packet) 216 piece - Rs 297.0,,Baby Care,Baby Wipes,Ahmedabad A2 - Feeder Warehouse,WAREHOUSE,Ahmedabad,464
310mee980,477342, Stay Warm Steel Bowl with Anti-Skid Base (Blue)(Box) 1 unit - Rs 599,,Baby Care,Feeding Essentials,Ludhiana L2 - Feeder Warehouse,WAREHOUSE,Ludhiana,30
310mee980,477342, Stay Warm Steel Bowl with Anti-Skid Base (Blue)(Box) 1 unit - Rs 599,,Baby Care,Feeding Essentials,Rajpura - Feeder Warehouse,RETAIL_STORE,Rajpura,27
310mee980,562333," 2 in 1 Baby Feeding Cup with Spout and Straw (250 ml, Blue) 1 unit - Rs 329",,Baby Care,Feeding Essentials,Hyderabad H3 - Feeder Warehouse,WAREHOUSE,Hyderabad,1
310mee980,445284, Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free(Packet) 3 packs - Rs 327,,Baby Care,Baby Wipes,Goa - Feeder Warehouse,WAREHOUSE,Goa,0
310mee980,561099, Soft Silicone Teether for Babies (Multi-Textured) (Orange) 1.0 unit - Rs 249.0,,Baby Care,Feeding Essentials,Mumbai M9 Ecom - Feeder Warehouse,WAREHOUSE,Mumbai,0
310mee980,563117, 100% Muslin Cotton Baby Swaddle Wrap Set (Multicolour) 3.0 piece - Rs 999.0,,Baby Care,Nursing,Noida N1 - Feeder Warehouse,WAREHOUSE,Noida,15
310mee980,549495, Baby Pacifier Soft Silicone Nipple (Red & Blue) 1 pack (2 pieces) - Rs 229,,Baby Care,Feeding Essentials,Jaipur J3 - Feeder Warehouse,WAREHOUSE,Jaipur,32
310mee980,549495, Baby Pacifier Soft Silicone Nipple (Red & Blue) 1 pack (2 pieces) - Rs 229,,Baby Care,Feeding Essentials,Super Store Jaipur J2 - Warehouse,RETAIL_STORE,Jaipur,0
310mee980,549495, Baby Pacifier Soft Silicone Nipple (Red & Blue) 1 pack (2 pieces) - Rs 229,,Baby Care,Feeding Essentials,Rajpura - Feeder Warehouse,WAREHOUSE,Rajpura,32
310mee980,445017, Gentle Bubble Bath Baby Wash (With Fruit Extracts)(Bottle) 400 ml - Rs 349,,Baby Care,Bathing Needs,Coimbatore C1 - Feeder Warehouse,WAREHOUSE,Coimbatore,16
